,gameId
10460,KR_5595270433
10461,KR_5595110532
10462,KR_5594809282
10463,KR_5590435969
10464,KR_5589902064
10465,KR_5589737090
10466,KR_5589712779
10467,KR_5589507741
10468,KR_5589185673
10469,KR_5589251963
10470,KR_5588617481
10471,KR_5587932703
10472,KR_5587569324
10473,KR_5587479374
10474,KR_5587427358
10475,KR_5587093416
10476,KR_5586197662
10477,KR_5586203649
10478,KR_5586178650
10479,KR_5586097292
10480,KR_5586113181
10481,KR_5585961191
10482,KR_5585880395
10483,KR_5585787876
10484,KR_5582863081
10485,KR_5582197873
10486,KR_5582111406
10487,KR_5582094948
10488,KR_5581987864
10489,KR_5581991020
10490,KR_5581799783
10491,KR_5577799413
10492,KR_5576774563
10493,KR_5576156401
10494,KR_5575727578
10495,KR_5574035271
10496,KR_5574030699
10497,KR_5573894061
10498,KR_5573750050
10499,KR_5573588683
10500,KR_5572783623
10501,KR_5570461922
10502,KR_5568869168
10503,KR_5566893037
10504,KR_5564111486
10505,KR_5561696729
10506,KR_5560282883
10507,KR_5558186382
10508,KR_5555968609
10509,KR_5552727499
10510,KR_5548153132
10511,KR_5547957653
10512,KR_5547912956
10513,KR_5546146591
10514,KR_5544613522
10515,KR_5542973032
10516,KR_5540581425
10517,KR_5540445112
10518,KR_5537235711
10519,KR_5535811810
10520,KR_5534259689
10521,KR_5531163344
10522,KR_5530536674
10523,KR_5529838504
10524,KR_5528369572
10525,KR_5520956448
10526,KR_5520970429
10527,KR_5517603821
10528,KR_5517588712
10529,KR_5517566855
10530,KR_5517506129
10531,KR_5507487272
10532,KR_5507560470
10533,KR_5507476035
10534,KR_5507443086
10535,KR_5501579264
10536,KR_5501523493
10537,KR_5497160273
10538,KR_5494536365
10539,KR_5494497273
10540,KR_5491436066
10541,KR_5483183943
10542,KR_5483049536
10543,KR_5483043184
10544,KR_5482946479
10545,KR_5471786579
10546,KR_5471812662
10547,KR_5471781257
10548,KR_5471689688
10549,KR_5471696129
10550,KR_5600724925
10551,KR_5590458524
10552,KR_5590462647
10553,KR_5575229155
10554,KR_5575204539
10555,KR_5575240058
10556,KR_5525646824
10557,KR_5525581651
10558,KR_5525525627
10559,KR_5525511094
10560,KR_5525298780
10561,KR_5524892575
10562,KR_5524819581
10563,KR_5524808054
10564,KR_5524785210
10565,KR_5524801252
10566,KR_5524746700
10567,KR_5523129247
10568,KR_5523116072
10569,KR_5522979969
10570,KR_5523004032
10571,KR_5522980537
10572,KR_5522875446
10573,KR_5522555306
10574,KR_5522459442
10575,KR_5522424426
10576,KR_5522352376
10577,KR_5522218954
10578,KR_5522206484
10579,KR_5522252785
10580,KR_5520790675
10581,KR_5520785089
10582,KR_5513394948
10583,KR_5513343828
10584,KR_5513279669
10585,KR_5512597541
10586,KR_5510967888
10587,KR_5510990869
10588,KR_5510873297
10589,KR_5508589628
10590,KR_5508171891
10591,KR_5505738799
10592,KR_5505679688
10593,KR_5505593634
10594,KR_5505564927
10595,KR_5504465299
10596,KR_5504360300
10597,KR_5504236194
10598,KR_5504183552
10599,KR_5503895829
10600,KR_5598273739
10601,KR_5598240467
10602,KR_5573478308
10603,KR_5573453677
10604,KR_5570326002
10605,KR_5569385312
10606,KR_5569374870
10607,KR_5569413360
10608,KR_5569372656
10609,KR_5568320100
10610,KR_5565336408
10611,KR_5564416417
10612,KR_5561024511
10613,KR_5557390844
10614,KR_5557279534
10615,KR_5556048548
10616,KR_5554716258
10617,KR_5552016228
10618,KR_5550416121
10619,KR_5546110909
10620,KR_5545974683
10621,KR_5543578965
10622,KR_5541757852
10623,KR_5541098756
10624,KR_5538622750
10625,KR_5535267197
10626,KR_5535224468
10627,KR_5532281636
10628,KR_5531035079
10629,KR_5529528226
10630,KR_5528589692
10631,KR_5526674115
10632,KR_5523881613
10633,KR_5521621268
10634,KR_5521216446
10635,KR_5519558861
10636,KR_5511000992
10637,KR_5510856704
10638,KR_5510833146
10639,KR_5510687033
10640,KR_5510440266
10641,KR_5506151206
10642,KR_5506046655
10643,KR_5502278792
10644,KR_5500956988
10645,KR_5501011537
10646,KR_5494699735
10647,KR_5494705461
10648,KR_5494607300
10649,KR_5489224541
10650,KR_5600801648
10651,KR_5600748229
10652,KR_5600765968
10653,KR_5600568583
10654,KR_5600479660
10655,KR_5600016806
10656,KR_5595433690
10657,KR_5595324938
10658,KR_5595237952
10659,KR_5595155243
10660,KR_5593320101
10661,KR_5593181807
10662,KR_5593102885
10663,KR_5593016560
10664,KR_5592897890
10665,KR_5592759300
10666,KR_5592718998
10667,KR_5592671079
10668,KR_5592575716
10669,KR_5592036850
10670,KR_5592031799
10671,KR_5591922952
10672,KR_5591765981
10673,KR_5591104371
10674,KR_5590919003
10675,KR_5590873986
10676,KR_5590645492
10677,KR_5590504186
10678,KR_5590417601
10679,KR_5590338856
10680,KR_5588899643
10681,KR_5587369329
10682,KR_5587322627
10683,KR_5586400164
10684,KR_5586178650
10685,KR_5585860192
10686,KR_5585744359
10687,KR_5585647954
10688,KR_5585671558
10689,KR_5585533454
10690,KR_5585235460
10691,KR_5585037275
10692,KR_5584702396
10693,KR_5584636622
10694,KR_5584621764
10695,KR_5584092299
10696,KR_5583916893
10697,KR_5583911181
10698,KR_5583683340
10699,KR_5583508163
10700,KR_5600745611
10701,KR_5600712536
10702,KR_5600636692
10703,KR_5600311276
10704,KR_5600245469
10705,KR_5600169327
10706,KR_5597430598
10707,KR_5597368314
10708,KR_5597327910
10709,KR_5597363312
10710,KR_5597269123
10711,KR_5590494696
10712,KR_5590434235
10713,KR_5587293594
10714,KR_5587217139
10715,KR_5587158355
10716,KR_5585880395
10717,KR_5585865646
10718,KR_5585862104
10719,KR_5585790209
10720,KR_5574559556
10721,KR_5568457365
10722,KR_5564048366
10723,KR_5563948651
10724,KR_5553185174
10725,KR_5548145871
10726,KR_5546961124
10727,KR_5539902603
10728,KR_5539788208
10729,KR_5539791999
10730,KR_5539568459
10731,KR_5536733369
10732,KR_5535756308
10733,KR_5534415468
10734,KR_5534299644
10735,KR_5531683909
10736,KR_5531644937
10737,KR_5529849754
10738,KR_5529032320
10739,KR_5528747754
10740,KR_5528705812
10741,KR_5528610026
10742,KR_5528248604
10743,KR_5528187007
10744,KR_5524557531
10745,KR_5507876430
10746,KR_5506963204
10747,KR_5506787579
10748,KR_5506833398
10749,KR_5506395041
10750,KR_5581987864
10751,KR_5581962636
10752,KR_5579273326
10753,KR_5577541115
10754,KR_5577414290
10755,KR_5575595193
10756,KR_5575105689
10757,KR_5572599595
10758,KR_5570404153
10759,KR_5558728113
10760,KR_5558782305
10761,KR_5558637091
10762,KR_5554940579
10763,KR_5554734124
10764,KR_5548149126
10765,KR_5548132147
10766,KR_5544879163
10767,KR_5544883398
10768,KR_5544252625
10769,KR_5543314461
10770,KR_5543233760
10771,KR_5541098756
10772,KR_5541073448
10773,KR_5541028459
10774,KR_5536107534
10775,KR_5534589188
10776,KR_5534621444
10777,KR_5533193152
10778,KR_5531704866
10779,KR_5531559945
10780,KR_5529055104
10781,KR_5520716876
10782,KR_5519731826
10783,KR_5519464669
10784,KR_5517660702
10785,KR_5514729255
10786,KR_5513899335
10787,KR_5512480088
10788,KR_5511202716
10789,KR_5511058582
10790,KR_5509534708
10791,KR_5508825493
10792,KR_5508850121
10793,KR_5507443086
10794,KR_5506283805
10795,KR_5498186124
10796,KR_5496597061
10797,KR_5496342758
10798,KR_5495655131
10799,KR_5493224968
10800,KR_5600546955
10801,KR_5600492311
10802,KR_5600433411
10803,KR_5600311276
10804,KR_5600254849
10805,KR_5600153100
10806,KR_5599989994
10807,KR_5599914207
10808,KR_5599782404
10809,KR_5599637176
10810,KR_5599681488
10811,KR_5599436309
10812,KR_5599451347
10813,KR_5595514955
10814,KR_5595507452
10815,KR_5595433690
10816,KR_5595324938
10817,KR_5595246352
10818,KR_5595250374
10819,KR_5595037564
10820,KR_5594809282
10821,KR_5594474722
10822,KR_5594490198
10823,KR_5594352298
10824,KR_5594312221
10825,KR_5594196230
10826,KR_5594190400
10827,KR_5594075794
10828,KR_5594021491
10829,KR_5593541107
10830,KR_5593383151
10831,KR_5593081197
10832,KR_5592269736
10833,KR_5592067127
10834,KR_5592031799
10835,KR_5591916806
10836,KR_5591826236
10837,KR_5591821681
10838,KR_5591686671
10839,KR_5591266826
10840,KR_5591332529
10841,KR_5591291739
10842,KR_5591228720
10843,KR_5591211169
10844,KR_5591073746
10845,KR_5590946208
10846,KR_5590658866
10847,KR_5590653387
10848,KR_5589972152
10849,KR_5589944932
10850,KR_5600705039
10851,KR_5599434959
10852,KR_5599402587
10853,KR_5599009479
10854,KR_5599007316
10855,KR_5598498137
10856,KR_5598038859
10857,KR_5597381033
10858,KR_5597218845
10859,KR_5577414290
10860,KR_5577167850
10861,KR_5577125267
10862,KR_5576996941
10863,KR_5576948898
10864,KR_5576874355
10865,KR_5576787968
10866,KR_5576208833
10867,KR_5576214256
10868,KR_5576129498
10869,KR_5576106523
10870,KR_5576131466
10871,KR_5575741478
10872,KR_5575607635
10873,KR_5575552494
10874,KR_5575225114
10875,KR_5575105689
10876,KR_5575010764
10877,KR_5573665979
10878,KR_5573673452
10879,KR_5573611017
10880,KR_5573487412
10881,KR_5573480797
10882,KR_5561527713
10883,KR_5561511753
10884,KR_5561384498
10885,KR_5561381462
10886,KR_5560933074
10887,KR_5560897814
10888,KR_5560882239
10889,KR_5560467282
10890,KR_5560282883
10891,KR_5560076173
10892,KR_5559929523
10893,KR_5559772108
10894,KR_5559697940
10895,KR_5559703861
10896,KR_5559672071
10897,KR_5559598903
10898,KR_5559586407
10899,KR_5558986145
10900,KR_5573518351
10901,KR_5573553229
10902,KR_5573453944
10903,KR_5571144021
10904,KR_5551440959
10905,KR_5551346332
10906,KR_5547128250
10907,KR_5547187147
10908,KR_5547114580
10909,KR_5547120970
10910,KR_5545495058
10911,KR_5545451955
10912,KR_5545328283
10913,KR_5545293897
10914,KR_5544928041
10915,KR_5544981974
10916,KR_5544911517
10917,KR_5543516361
10918,KR_5543530198
10919,KR_5543432966
10920,KR_5543394104
10921,KR_5543237940
10922,KR_5542241255
10923,KR_5542198276
10924,KR_5542196679
10925,KR_5542135656
10926,KR_5542080344
10927,KR_5541942800
10928,KR_5536562089
10929,KR_5536353878
10930,KR_5536188169
10931,KR_5532406348
10932,KR_5532348914
10933,KR_5532385425
10934,KR_5524787037
10935,KR_5524773761
10936,KR_5524755903
10937,KR_5524682357
10938,KR_5524636067
10939,KR_5524590391
10940,KR_5524494808
10941,KR_5524490382
10942,KR_5524366509
10943,KR_5523218204
10944,KR_5523227133
10945,KR_5523265553
10946,KR_5521850284
10947,KR_5521728836
10948,KR_5521755820
10949,KR_5521763996
10950,KR_5600685565
10951,KR_5600692162
10952,KR_5600636692
10953,KR_5600443808
10954,KR_5600343854
10955,KR_5600197736
10956,KR_5597276314
10957,KR_5597260479
10958,KR_5597122183
10959,KR_5591073746
10960,KR_5587406769
10961,KR_5587373870
10962,KR_5586922461
10963,KR_5586606780
10964,KR_5585718431
10965,KR_5585597937
10966,KR_5585479677
10967,KR_5585480176
10968,KR_5585233505
10969,KR_5582095880
10970,KR_5582021199
10971,KR_5581965962
10972,KR_5579022267
10973,KR_5564603663
10974,KR_5564556665
10975,KR_5564500760
10976,KR_5564371486
10977,KR_5562852535
10978,KR_5562692575
10979,KR_5562492052
10980,KR_5562480426
10981,KR_5562354033
10982,KR_5562237835
10983,KR_5560941683
10984,KR_5560818607
10985,KR_5560623093
10986,KR_5560455061
10987,KR_5560206066
10988,KR_5560043825
10989,KR_5559959997
10990,KR_5558776058
10991,KR_5558564918
10992,KR_5558406679
10993,KR_5558341287
10994,KR_5557173013
10995,KR_5557031859
10996,KR_5555431145
10997,KR_5546406571
10998,KR_5546174143
10999,KR_5546019346
11000,KR_5601164923
11001,KR_5601220129
11002,KR_5600999199
11003,KR_5601044122
11004,KR_5600851745
11005,KR_5600768765
11006,KR_5600717466
11007,KR_5600703735
11008,KR_5600515759
11009,KR_5600336379
11010,KR_5600268952
11011,KR_5600184541
11012,KR_5600088831
11013,KR_5599597597
11014,KR_5599681488
11015,KR_5599409790
11016,KR_5599491272
11017,KR_5599319749
11018,KR_5599131221
11019,KR_5598999771
11020,KR_5598996722
11021,KR_5599042773
11022,KR_5598949016
11023,KR_5598932211
11024,KR_5598766015
11025,KR_5598108180
11026,KR_5598101558
11027,KR_5597765302
11028,KR_5597693746
11029,KR_5597395527
11030,KR_5597364606
11031,KR_5597259285
11032,KR_5597284200
11033,KR_5597129953
11034,KR_5597144443
11035,KR_5597035796
11036,KR_5596853633
11037,KR_5596727743
11038,KR_5596770109
11039,KR_5596593319
11040,KR_5596407747
11041,KR_5596335231
11042,KR_5596208031
11043,KR_5596029032
11044,KR_5596044805
11045,KR_5584272269
11046,KR_5584148468
11047,KR_5584106452
11048,KR_5583856055
11049,KR_5583659216
11050,KR_5601019771
11051,KR_5600515759
11052,KR_5600153100
11053,KR_5554098489
11054,KR_5547456703
11055,KR_5547453125
11056,KR_5546235459
11057,KR_5546146591
11058,KR_5545880204
11059,KR_5545718282
11060,KR_5544273784
11061,KR_5544311203
11062,KR_5543193974
11063,KR_5543007202
11064,KR_5542973469
11065,KR_5542504672
11066,KR_5542453829
11067,KR_5542441217
11068,KR_5541705445
11069,KR_5541528408
11070,KR_5541622313
11071,KR_5540989337
11072,KR_5540967399
11073,KR_5540984382
11074,KR_5539732204
11075,KR_5538077397
11076,KR_5529803869
11077,KR_5529356629
11078,KR_5524253648
11079,KR_5523513081
11080,KR_5522477896
11081,KR_5522298534
11082,KR_5522062247
11083,KR_5519306142
11084,KR_5519159800
11085,KR_5518886984
11086,KR_5518824898
11087,KR_5517460741
11088,KR_5499362628
11089,KR_5499335387
11090,KR_5499241649
11091,KR_5499233534
11092,KR_5498459713
11093,KR_5498463340
11094,KR_5498399351
11095,KR_5497521711
11096,KR_5497369401
11097,KR_5497424548
11098,KR_5497329812
11099,KR_5497343842
11100,KR_5585534628
11101,KR_5583088067
11102,KR_5579134625
11103,KR_5578456714
11104,KR_5578417809
11105,KR_5578363258
11106,KR_5577457921
11107,KR_5577541115
11108,KR_5562379808
11109,KR_5562354033
11110,KR_5562178332
11111,KR_5562135558
11112,KR_5562045491
11113,KR_5562040199
11114,KR_5558872112
11115,KR_5558774998
11116,KR_5558700062
11117,KR_5558553271
11118,KR_5558505650
11119,KR_5558460480
11120,KR_5558372864
11121,KR_5558294081
11122,KR_5558198326
11123,KR_5558013459
11124,KR_5557313923
11125,KR_5557271812
11126,KR_5557216713
11127,KR_5557202231
11128,KR_5556752979
11129,KR_5556204169
11130,KR_5556068537
11131,KR_5556093182
11132,KR_5555280413
11133,KR_5554389632
11134,KR_5554412424
11135,KR_5554299256
11136,KR_5554324179
11137,KR_5554199582
11138,KR_5553375280
11139,KR_5552318809
11140,KR_5552341613
11141,KR_5552144965
11142,KR_5552018193
11143,KR_5551422755
11144,KR_5551095553
11145,KR_5548422498
11146,KR_5546372250
11147,KR_5546027689
11148,KR_5545839137
11149,KR_5544489516
11150,KR_5600311276
11151,KR_5600234885
11152,KR_5600089734
11153,KR_5599910056
11154,KR_5599636524
11155,KR_5599564120
11156,KR_5599590159
11157,KR_5599436309
11158,KR_5599402587
11159,KR_5598985125
11160,KR_5598980739
11161,KR_5598816865
11162,KR_5598788913
11163,KR_5598773179
11164,KR_5598675036
11165,KR_5598498137
11166,KR_5598437870
11167,KR_5598112003
11168,KR_5597926332
11169,KR_5597872115
11170,KR_5597805147
11171,KR_5597762132
11172,KR_5597372599
11173,KR_5597330523
11174,KR_5597216035
11175,KR_5597129953
11176,KR_5597113342
11177,KR_5596963898
11178,KR_5596837347
11179,KR_5596824026
11180,KR_5596727743
11181,KR_5596332754
11182,KR_5596117793
11183,KR_5596114321
11184,KR_5596065933
11185,KR_5596013466
11186,KR_5592689062
11187,KR_5591188059
11188,KR_5591183985
11189,KR_5591058956
11190,KR_5590899455
11191,KR_5590894030
11192,KR_5590686682
11193,KR_5590538037
11194,KR_5590453784
11195,KR_5590434235
11196,KR_5590033873
11197,KR_5589971324
11198,KR_5589936457
11199,KR_5589940227
11200,KR_5601167405
11201,KR_5600842203
11202,KR_5600810975
11203,KR_5600765023
11204,KR_5600711414
11205,KR_5600606530
11206,KR_5600552484
11207,KR_5598038859
11208,KR_5597939676
11209,KR_5597846995
11210,KR_5597841852
11211,KR_5597785857
11212,KR_5593347757
11213,KR_5592310947
11214,KR_5592113727
11215,KR_5591652947
11216,KR_5591294902
11217,KR_5589158025
11218,KR_5588916052
11219,KR_5587547570
11220,KR_5587465199
11221,KR_5587281660
11222,KR_5587211835
11223,KR_5587110299
11224,KR_5586981105
11225,KR_5586933339
11226,KR_5586203649
11227,KR_5585952327
11228,KR_5585941242
11229,KR_5585829144
11230,KR_5585581348
11231,KR_5585534628
11232,KR_5585253410
11233,KR_5585037156
11234,KR_5585042583
11235,KR_5584926793
11236,KR_5584756340
11237,KR_5584693370
11238,KR_5584674013
11239,KR_5584578502
11240,KR_5584502387
11241,KR_5584220305
11242,KR_5584106452
11243,KR_5580228031
11244,KR_5580234434
11245,KR_5580280631
11246,KR_5580185088
11247,KR_5579938958
11248,KR_5579611051
11249,KR_5579435596
11250,KR_5595123673
11251,KR_5594991897
11252,KR_5594794854
11253,KR_5594605481
11254,KR_5594274495
11255,KR_5587355428
11256,KR_5585581348
11257,KR_5585443267
11258,KR_5585251749
11259,KR_5569094549
11260,KR_5568949523
11261,KR_5567241380
11262,KR_5566849208
11263,KR_5563191025
11264,KR_5563088042
11265,KR_5563042659
11266,KR_5562942400
11267,KR_5562666013
11268,KR_5562526545
11269,KR_5562448834
11270,KR_5561073385
11271,KR_5561031820
11272,KR_5560939470
11273,KR_5560935305
11274,KR_5560825134
11275,KR_5560719949
11276,KR_5560724117
11277,KR_5560676465
11278,KR_5558918473
11279,KR_5553659469
11280,KR_5553627970
11281,KR_5553636616
11282,KR_5553567197
11283,KR_5553595124
11284,KR_5553613163
11285,KR_5553621516
11286,KR_5553499740
11287,KR_5553497992
11288,KR_5553525145
11289,KR_5553471214
11290,KR_5553416681
11291,KR_5553361732
11292,KR_5553352820
11293,KR_5553169370
11294,KR_5553241353
11295,KR_5552606057
11296,KR_5552572722
11297,KR_5550057852
11298,KR_5550020621
11299,KR_5548145871
11300,KR_5600175096
11301,KR_5600150308
11302,KR_5598448726
11303,KR_5598401197
11304,KR_5598312653
11305,KR_5596009041
11306,KR_5595976699
11307,KR_5595944644
11308,KR_5595990271
11309,KR_5595868742
11310,KR_5595120381
11311,KR_5594807502
11312,KR_5594606367
11313,KR_5594540131
11314,KR_5594389076
11315,KR_5594342254
11316,KR_5592532237
11317,KR_5592269779
11318,KR_5592341393
11319,KR_5592016116
11320,KR_5592032780
11321,KR_5591906826
11322,KR_5591829126
11323,KR_5591772662
11324,KR_5590272681
11325,KR_5590155372
11326,KR_5590133544
11327,KR_5588505587
11328,KR_5588501453
11329,KR_5566909901
11330,KR_5566885075
11331,KR_5562169040
11332,KR_5562135558
11333,KR_5558825034
11334,KR_5554642314
11335,KR_5545436516
11336,KR_5543588581
11337,KR_5542128407
11338,KR_5542183475
11339,KR_5536031747
11340,KR_5534818888
11341,KR_5534394166
11342,KR_5534287241
11343,KR_5533467386
11344,KR_5533484405
11345,KR_5532209116
11346,KR_5531550928
11347,KR_5531273882
11348,KR_5531177155
11349,KR_5529649662
11350,KR_5529636404
11351,KR_5520614132
11352,KR_5520660190
11353,KR_5520566848
11354,KR_5520513946
11355,KR_5519552300
11356,KR_5519470011
11357,KR_5517823343
11358,KR_5510663666
11359,KR_5510358958
11360,KR_5506231311
11361,KR_5506163643
11362,KR_5499425861
11363,KR_5499289283
11364,KR_5499209682
11365,KR_5498542386
11366,KR_5494411612
11367,KR_5494362563
11368,KR_5494247537
11369,KR_5494300992
11370,KR_5492886705
11371,KR_5492782517
11372,KR_5492684092
11373,KR_5486345272
11374,KR_5484649691
11375,KR_5484564090
11376,KR_5483049536
11377,KR_5480762122
11378,KR_5480708320
11379,KR_5601381861
11380,KR_5601275925
11381,KR_5601144046
11382,KR_5583014812
11383,KR_5568543124
11384,KR_5568496711
11385,KR_5568443628
11386,KR_5564541058
11387,KR_5564436362
11388,KR_5563948651
11389,KR_5563517998
11390,KR_5559673118
11391,KR_5557982323
11392,KR_5557659795
11393,KR_5557645143
11394,KR_5557630703
11395,KR_5557606681
11396,KR_5557545297
11397,KR_5557620371
11398,KR_5557498420
11399,KR_5557455617
11400,KR_5557483242
11401,KR_5555850880
11402,KR_5555748714
11403,KR_5554331005
11404,KR_5554156854
11405,KR_5554190951
11406,KR_5554097824
11407,KR_5554072585
11408,KR_5553799376
11409,KR_5553825909
11410,KR_5552359414
11411,KR_5552302967
11412,KR_5552136857
11413,KR_5552081063
11414,KR_5551994652
11415,KR_5551898457
11416,KR_5550393840
11417,KR_5550333539
11418,KR_5550192003
11419,KR_5550113286
11420,KR_5550005642
11421,KR_5549968052
11422,KR_5549884260
11423,KR_5549768656
11424,KR_5549771198
11425,KR_5549447147
11426,KR_5549400409
11427,KR_5547765865
11428,KR_5547515072
11429,KR_5568862291
11430,KR_5568754271
11431,KR_5568707122
11432,KR_5568559272
11433,KR_5568489601
11434,KR_5568427506
11435,KR_5568289538
11436,KR_5567636157
11437,KR_5567624108
11438,KR_5567591750
11439,KR_5567503755
11440,KR_5567416790
11441,KR_5567201723
11442,KR_5566938087
11443,KR_5566893037
11444,KR_5566671370
11445,KR_5566474800
11446,KR_5566419062
11447,KR_5566267856
11448,KR_5565182235
11449,KR_5565143268
11450,KR_5564998989
11451,KR_5564966502
11452,KR_5564882496
11453,KR_5564744453
11454,KR_5564576997
11455,KR_5564557532
11456,KR_5564416417
11457,KR_5564091262
11458,KR_5563122485
11459,KR_5562918405
11460,KR_5562930710
11461,KR_5562638118
11462,KR_5562524242
11463,KR_5562454958
11464,KR_5562359907
11465,KR_5562370709
11466,KR_5562284369
11467,KR_5562169040
11468,KR_5562123008
11469,KR_5562071063
11470,KR_5560901739
11471,KR_5560844103
11472,KR_5560776352
11473,KR_5560676465
11474,KR_5560631467
11475,KR_5560553574
11476,KR_5560282883
11477,KR_5559005233
11478,KR_5559000710
11479,KR_5594347144
11480,KR_5594308312
11481,KR_5594311253
11482,KR_5594185267
11483,KR_5594098790
11484,KR_5592445373
11485,KR_5591691256
11486,KR_5591626882
11487,KR_5591592687
11488,KR_5591388386
11489,KR_5591386499
11490,KR_5591059538
11491,KR_5591041448
11492,KR_5590591257
11493,KR_5589973511
11494,KR_5589888902
11495,KR_5589112091
11496,KR_5589017118
11497,KR_5588952440
11498,KR_5588880784
11499,KR_5588803158
11500,KR_5587181277
11501,KR_5587152968
11502,KR_5585616306
11503,KR_5585508588
11504,KR_5583950341
11505,KR_5583636439
11506,KR_5583569197
11507,KR_5583495384
11508,KR_5583420233
11509,KR_5581926395
11510,KR_5580489483
11511,KR_5580316181
11512,KR_5580293940
11513,KR_5580221139
11514,KR_5580126870
11515,KR_5579929998
11516,KR_5578998650
11517,KR_5579023085
11518,KR_5578328843
11519,KR_5578274315
11520,KR_5578209529
11521,KR_5578145001
11522,KR_5578153647
11523,KR_5578140521
11524,KR_5577797799
11525,KR_5577743735
11526,KR_5577702567
11527,KR_5577208269
11528,KR_5577117308
11529,KR_5595110532
11530,KR_5594809282
11531,KR_5594822013
11532,KR_5594565390
11533,KR_5594560602
11534,KR_5594443881
11535,KR_5570709475
11536,KR_5570771795
11537,KR_5570556535
11538,KR_5570461922
11539,KR_5570423702
11540,KR_5570278520
11541,KR_5570265600
11542,KR_5570169510
11543,KR_5569308396
11544,KR_5569256404
11545,KR_5569340533
11546,KR_5569227246
11547,KR_5569231519
11548,KR_5569079644
11549,KR_5569039552
11550,KR_5568944447
11551,KR_5568869168
11552,KR_5568838021
11553,KR_5568772679
11554,KR_5568683048
11555,KR_5568568481
11556,KR_5567573180
11557,KR_5567561338
11558,KR_5567101213
11559,KR_5566884852
11560,KR_5566625895
11561,KR_5566430583
11562,KR_5566267856
11563,KR_5566188565
11564,KR_5566213841
11565,KR_5566170393
11566,KR_5566083450
11567,KR_5566007106
11568,KR_5564994072
11569,KR_5564926578
11570,KR_5564829175
11571,KR_5558758825
11572,KR_5558770325
11573,KR_5558652942
11574,KR_5558534262
11575,KR_5558505650
11576,KR_5558340973
11577,KR_5558255139
11578,KR_5558109895
11579,KR_5600816832
11580,KR_5600864557
11581,KR_5600804406
11582,KR_5600842203
11583,KR_5600778292
11584,KR_5600151284
11585,KR_5600016806
11586,KR_5598649310
11587,KR_5598603233
11588,KR_5598583917
11589,KR_5598456537
11590,KR_5598451070
11591,KR_5598273739
11592,KR_5598240467
11593,KR_5597926332
11594,KR_5597841852
11595,KR_5597785857
11596,KR_5597137802
11597,KR_5597069507
11598,KR_5597050741
11599,KR_5596942921
11600,KR_5596816713
11601,KR_5596391644
11602,KR_5596127230
11603,KR_5595717036
11604,KR_5595792517
11605,KR_5595771237
11606,KR_5595678862
11607,KR_5595618910
11608,KR_5595682324
11609,KR_5595603904
11610,KR_5595580584
11611,KR_5595483538
11612,KR_5595378158
11613,KR_5594822013
11614,KR_5594742118
11615,KR_5594605481
11616,KR_5593604891
11617,KR_5593347757
11618,KR_5593217328
11619,KR_5593181807
11620,KR_5593102885
11621,KR_5592984495
11622,KR_5592833580
11623,KR_5592814812
11624,KR_5592727017
11625,KR_5592587159
11626,KR_5592560461
11627,KR_5592435831
11628,KR_5592319966
11629,KR_5588678274
11630,KR_5579462692
11631,KR_5579373914
11632,KR_5579242129
11633,KR_5578984969
11634,KR_5578643513
11635,KR_5578417809
11636,KR_5577173377
11637,KR_5576288328
11638,KR_5576311598
11639,KR_5576196962
11640,KR_5576095213
11641,KR_5574840658
11642,KR_5574531901
11643,KR_5574147454
11644,KR_5574143343
11645,KR_5567345204
11646,KR_5563639284
11647,KR_5562910218
11648,KR_5562691861
11649,KR_5560917535
11650,KR_5557966096
11651,KR_5557882081
11652,KR_5557685519
11653,KR_5553408500
11654,KR_5546269827
11655,KR_5546270990
11656,KR_5546175930
11657,KR_5546108449
11658,KR_5546093843
11659,KR_5545999509
11660,KR_5545974683
11661,KR_5545940374
11662,KR_5545906583
11663,KR_5545843291
11664,KR_5545786802
11665,KR_5545412573
11666,KR_5545296489
11667,KR_5545340351
11668,KR_5544923671
11669,KR_5544897143
11670,KR_5544891011
11671,KR_5544793959
11672,KR_5544644744
11673,KR_5544588797
11674,KR_5544583895
11675,KR_5544506895
11676,KR_5544407555
11677,KR_5544364285
11678,KR_5544128171
11679,KR_5601233344
11680,KR_5590900928
11681,KR_5590664474
11682,KR_5590505612
11683,KR_5590450464
11684,KR_5575225114
11685,KR_5575097012
11686,KR_5564610550
11687,KR_5564473342
11688,KR_5564371486
11689,KR_5564057519
11690,KR_5564091262
11691,KR_5563916543
11692,KR_5563849732
11693,KR_5563873562
11694,KR_5563747063
11695,KR_5562879853
11696,KR_5562944463
11697,KR_5562841437
11698,KR_5562692587
11699,KR_5562571495
11700,KR_5562299179
11701,KR_5562310106
11702,KR_5562221003
11703,KR_5562163850
11704,KR_5562076180
11705,KR_5562080285
11706,KR_5561956302
11707,KR_5561901912
11708,KR_5561706444
11709,KR_5561479653
11710,KR_5561436001
11711,KR_5561004094
11712,KR_5561061502
11713,KR_5560987837
11714,KR_5560974608
11715,KR_5560888907
11716,KR_5560844895
11717,KR_5560784854
11718,KR_5560790375
11719,KR_5560582211
11720,KR_5560453864
11721,KR_5560218488
11722,KR_5560180869
11723,KR_5560104402
11724,KR_5559949933
11725,KR_5559933393
11726,KR_5558976968
11727,KR_5558975107
11728,KR_5559041092
11729,KR_5592541796
11730,KR_5584560515
11731,KR_5583112358
